PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,23-Jan,Freehold,239,sq.m,6,1460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PAPILLON DESA HILL CONDO,22-Nov,Freehold,192,sq.m,9,1460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,23-Mar,Leasehold,216,sq.m,34,1460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,23-Mar,Leasehold,216,sq.m,34,1460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PARK RESIDENCE,24-Aug,Leasehold,179,sq.m,15,1460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INFINITI 3 RESIDENCES,21-Mar,Leasehold,213,sq.m,25,1459000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,21-Aug,Freehold,157,sq.m,31A,1458000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TRIA SEPUTEH RESIDENCES,24-Oct,Leasehold,141,sq.m,23,1454000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,22-Feb,Freehold,204,sq.m,10,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,22-May,Freehold,186,sq.m,10,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,23-May,Freehold,146,sq.m,10,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DESA KUDALARI,22-May,Freehold,116,sq.m,11,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,22-Sep,Freehold,194,sq.m,11,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,23-Oct,Freehold,139,sq.m,12,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,22-Dec,Freehold,186,sq.m,13,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAUAN KIARA,22-Nov,Freehold,243,sq.m,15,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,22-Aug,Freehold,165,sq.m,19,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA MERIDIN,22-May,Freehold,234,sq.m,20,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,23-Feb,Freehold,139,sq.m,24,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA ASTANA,23-Apr,Freehold,258,sq.m,25,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Feb,Freehold,140,sq.m,29,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,23-Jul,Freehold,199,sq.m,4,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,22-Feb,Freehold,172,sq.m,4,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,22-Aug,Freehold,173.17,sq.m,4,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Jan,Freehold,146,sq.m,40,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VERDANA @ NORTH KIARA,23-Sep,Freehold,224,sq.m,6,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 DESA RESIDENCE,23-Jun,Freehold,199,sq.m,9,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DESA KUDALARI,25-Apr,Freehold,148,sq.m,1,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAUAN KIARA,24-Jul,Freehold,243,sq.m,1,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,LUMINA KIARA,24-Jan,Freehold,232,sq.m,11,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TRINITY PENTAMONT MONT KIARA,24-Jul,Freehold,189,sq.m,11,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,23-Aug,Freehold,74,sq.m,19,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,25-Jan,Freehold,194,sq.m,22,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO(DESA PARKCITY),24-Jan,Freehold,163,sq.m,29,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),25-Apr,Freehold,155,sq.m,32,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,24-Jan,Freehold,140,sq.m,35,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),25-Jan,Freehold,169,sq.m,6,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),24-Apr,Freehold,169,sq.m,9,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RESIDENSI WANGSA 9,23-Feb,Leasehold,215,sq.m,23,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),25-Apr,Freehold,140,sq.m,7,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),25-Apr,Freehold,140,sq.m,7,1450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,21-Apr,Freehold,65,sq.m,21,1449000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,23-Oct,Freehold,63,sq.m,42,1446000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DESA PALMA,24-Jun,Freehold,189,sq.m,1,1445000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),23-Oct,Freehold,170,sq.m,17,1443000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,21-Dec,Freehold,145,sq.m,10,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA PROMENADE,21-Dec,Freehold,228,sq.m,19,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,23-Oct,Freehold,186,sq.m,22,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,24-May,Freehold,165,sq.m,24,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ZEHN BUKIT PANTAI KONDOMINIUM,23-Jul,Leasehold,234,sq.m,4,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SERI RIANA,24-May,Leasehold,206,sq.m,5,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,23-Sep,Freehold,140,sq.m,7,1440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,23-Sep,Freehold,145,sq.m,20,1438000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,22-Jul,Freehold,196,sq.m,26,1438000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,22-Mar,Freehold,127,sq.m,39,1438000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,22-Mar,Freehold,192,sq.m,9,1438000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Sep,Freehold,140,sq.m,14,1435000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),24-May,Freehold,116,sq.m,30,1435000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INFINITI 3 RESIDENCES,21-Sep,Leasehold,213,sq.m,15,1432000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,DESA PARK CITY (THE BREEZEWAY),21-Apr,Freehold,123,sq.m,11,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Mar,Freehold,146,sq.m,18,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,22-May,Freehold,145,sq.m,28,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,23-Jan,Freehold,103,sq.m,40,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KIARA VIEW,24-May,Freehold,124,sq.m,11,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,24-Jan,Freehold,260,sq.m,3,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,24-Feb,Freehold,260,sq.m,3,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE RESIDENCE CONDO,24-Jan,Freehold,169,sq.m,6,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ZEHN BUKIT PANTAI KONDOMINIUM,23-May,Leasehold,234,sq.m,3,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANJALI NORTH KIARA,25-Apr,Freehold,230,sq.m,8,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RESIDENSI WANGSA 9,24-Aug,Leasehold,215,sq.m,18,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,21-Dec,Freehold,187.75,sq.m,3,1428000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Nov,Freehold,146,sq.m,26,1425000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA 9 RESIDENCY,22-Aug,Freehold,202,sq.m,38,1425000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI MURNI CONDO,21-Dec,Freehold,178,sq.m,G,1425000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,24-Feb,Freehold,126,sq.m,40,1425000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,21-Aug,Freehold,157,sq.m,9,1424000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,23-Oct,Leasehold,216,sq.m,37,1424000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,22-May,Leasehold,216,sq.m,36,1423000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),22-Aug,Freehold,174,sq.m,9,1422000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,23-Jan,Leasehold,216,sq.m,33,1421000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Sep,Leasehold,156,sq.m,1,1421000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,23-Jul,Freehold,173,sq.m,11,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HARTAMAS REGENCY 2,22-May,Freehold,259,sq.m,12,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,22-May,Freehold,199,sq.m,22,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,23-Feb,Freehold,126,sq.m,22,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,23-Aug,Freehold,223,sq.m,24,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUNWAY MONT RESIDENCES,23-Mar,Freehold,174,sq.m,29,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),23-Apr,Freehold,131,sq.m,34,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,23-Feb,Freehold,140,sq.m,38,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI KENNY CONDO,24-Jul,Freehold,223,sq.m,2,1420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,TMN DESA,22-Dec,Freehold,216,sq.m,31,1418000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,21-Dec,Freehold,157,sq.m,8,1415000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,21-Mar,Freehold,176,sq.m,23,1411000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Oct,Freehold,146,sq.m,19,1410000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Oct,Freehold,146,sq.m,19,1410000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Oct,Freehold,146,sq.m,19,1410000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,BRUNSFIELD EMBASSYVIEW,23-Jun,Leasehold,180,sq.m,8,1410000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),24-Sep,Freehold,138,sq.m,35,1410000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,21-Nov,Leasehold,136,sq.m,41,1406000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,24-May,Freehold,58,sq.m,33,1406000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,24-Oct,Freehold,58,sq.m,34,1406000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,22-Sep,Leasehold,136,sq.m,39,1406000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),23-Feb,Freehold,126,sq.m,38,1405000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,21-Jan,Freehold,176,sq.m,20,1403000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,21-Sep,Leasehold,136,sq.m,40,1401000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,22-Aug,Freehold,204,sq.m,12,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,23-Dec,Freehold,204,sq.m,12,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,23-Feb,Freehold,173.17,sq.m,12,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA BINJAI,23-Apr,Freehold,146,sq.m,15,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,22-Nov,Freehold,145,sq.m,18,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,22-Aug,Freehold,186,sq.m,19,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,23-Feb,Freehold,188,sq.m,2,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Sep,Freehold,140,sq.m,23,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,23-Apr,Freehold,168,sq.m,25,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),22-Feb,Freehold,169,sq.m,25,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,22-Jul,Freehold,139,sq.m,3,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SAVANNA BUKIT JALIL CONDOMINIUM,23-May,Freehold,183,sq.m,3,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Apr,Freehold,146,sq.m,30,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,22-Oct,Freehold,239,sq.m,5,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,23-Jun,Freehold,63,sq.m,51,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DUA RESIDENCY,22-Dec,Freehold,192,sq.m,7,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),23-May,Freehold,131,sq.m,7,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,21-Apr,Freehold,127,sq.m,8,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TARAGON YAP KWAN SENG,21-Sep,Freehold,288,sq.m,D,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPERS @ SENTUL EAST,21-Jul,Freehold,178.85,sq.m,1,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPERS @ SENTUL EAST,24-Sep,Freehold,178.85,sq.m,1,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,23-Nov,Freehold,176,sq.m,1,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA MERIDIN,24-Jan,Freehold,234,sq.m,13,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),24-Jul,Freehold,139,sq.m,13,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI ASTREA MONT KIARA,24-Oct,Freehold,154,sq.m,13,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,23-Feb,Freehold,173,sq.m,13,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE RESIDENCE CONDO,24-Aug,Freehold,169,sq.m,16,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,DESA PARK CITY (THE BREEZEWAY),24-May,Freehold,123,sq.m,18,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANTAI PANORAMA KONDO,23-Dec,Freehold,308,sq.m,18,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,24-Sep,Freehold,165,sq.m,21,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),24-Jul,Freehold,121,sq.m,46,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PARK RESIDENCE,21-Aug,Leasehold,195,sq.m,3,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,23-Jul,Leasehold,216,sq.m,31,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI THE ADDRESS,23-Jul,Leasehold,216,sq.m,31,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SERI RIANA,24-Jun,Leasehold,183,sq.m,33,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,BRUNSFIELD EMBASSYVIEW,21-Jun,Leasehold,177,sq.m,13,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,BRUNSFIELD EMBASSYVIEW,23-May,Leasehold,180,sq.m,13,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,24-Oct,Freehold,248,sq.m,8,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI KIA  PENG,25-May,Freehold,205,sq.m,8,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO(DESA PARKCITY),24-Mar,Freehold,144,sq.m,8,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,BRUNSFIELD EMBASSYVIEW,23-Oct,Leasehold,172,sq.m,12,1400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VERDANA @ NORTH KIARA,22-Apr,Freehold,224,sq.m,5,1395000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DESA DAMANSARA,23-Dec,Freehold,149,sq.m,4,1395000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Nov,Freehold,140,sq.m,12,1391000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Aug,Leasehold,150,sq.m,28,1391000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,22-Nov,Freehold,204,sq.m,11,1390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,22-Dec,Freehold,145,sq.m,20,1390000,Strata,Residential,WP Kuala Lumpur
