District,Parcel Area,Mukim,PropertyType,PropertyType (strata),SchemeName,Sector,State,Tenure,Date,Price,Unit,Level
Kuala Lumpur,80,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SELINGSING,Residential,WP Kuala Lumpur,Freehold,04/07/22,475000,sq.m,9
Kuala Lumpur,187,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI DUTA KIARA,Residential,WP Kuala Lumpur,Freehold,04/07/22,1670000,sq.m,9
Kuala Lumpur,309,Mukim Batu,Condominium/Apartment,Strata,KIARA VILLE,Residential,WP Kuala Lumpur,Freehold,04/07/22,2600000,sq.m,G
Kuala Lumpur,114,Mukim Petaling,Condominium/Apartment,Strata,PARAISO @ THE EARTH,Residential,WP Kuala Lumpur,Leasehold,04/08/22,765521,sq.m,17
Kuala Lumpur,114,Mukim Petaling,Condominium/Apartment,Strata,PARAISO @ THE EARTH,Residential,WP Kuala Lumpur,Leasehold,04/08/22,758927,sq.m,21
Kuala Lumpur,114,Mukim Petaling,Condominium/Apartment,Strata,PARAISO @ THE EARTH,Residential,WP Kuala Lumpur,Leasehold,04/08/22,733653,sq.m,31
Kuala Lumpur,114,Mukim Petaling,Condominium/Apartment,Strata,PARAISO @ THE EARTH,Residential,WP Kuala Lumpur,Leasehold,04/08/22,768818,sq.m,34
Kuala Lumpur,110,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,04/08/22,1026720,sq.m,37
Kuala Lumpur,110,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,04/08/22,1035720,sq.m,38
Kuala Lumpur,52,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,PANGSAPURI BANDAR BARU SENTUL,Residential,WP Kuala Lumpur,Leasehold,04/08/22,250000,sq.m,4
Kuala Lumpur,68,Mukim Kuala Lumpur,Condominium/Apartment,Strata,CEMARA APARTMENT,Residential,WP Kuala Lumpur,Leasehold,04/08/22,300000,sq.m,9
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM HILL CONDO PV5,Residential,WP Kuala Lumpur,Freehold,04/08/22,395000,sq.m,12
Kuala Lumpur,193,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,CENDANA CONDO,Residential,WP Kuala Lumpur,Freehold,04/08/22,1270000,sq.m,15
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,1 SENTUL,Residential,WP Kuala Lumpur,Freehold,04/08/22,650000,sq.m,16
Kuala Lumpur,102,Mukim Batu,Condominium/Apartment,Strata,CHANGKAT VIEW CONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,04/08/22,550000,sq.m,21
Kuala Lumpur,95,Mukim Batu,Condominium/Apartment,Strata,PRIMA PELANGI,Residential,WP Kuala Lumpur,Freehold,04/08/22,380000,sq.m,6
Kuala Lumpur,139,Mukim Batu,Condominium/Apartment,Strata,PRIMA DUTA KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,04/08/22,540000,sq.m,7
Kuala Lumpur,125,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,04/10/22,697000,sq.m,10
Kuala Lumpur,106,Mukim Petaling,Condominium/Apartment,Strata,ENDAH REGAL,Residential,WP Kuala Lumpur,Leasehold,04/10/22,310000,sq.m,13
Kuala Lumpur,184,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,04/10/22,1683720,sq.m,15
Kuala Lumpur,95,Mukim Petaling,Condominium/Apartment,Strata,ENDAH REGAL,Residential,WP Kuala Lumpur,Leasehold,04/10/22,500000,sq.m,2
Kuala Lumpur,98,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI LEGENDA,Residential,WP Kuala Lumpur,Leasehold,04/10/22,580000,sq.m,39
Kuala Lumpur,138,Mukim Ampang,Condominium/Apartment,Strata,MENARA POLO,Residential,WP Kuala Lumpur,Leasehold,04/10/22,530000,sq.m,9
Kuala Lumpur,79,Mukim Petaling,Condominium/Apartment,Strata,PELANGI INDAH CONDO,Residential,WP Kuala Lumpur,Freehold,04/10/22,275000,sq.m,1
Kuala Lumpur,222,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MENARA BUKIT CEYLON,Residential,WP Kuala Lumpur,Freehold,04/10/22,1200000,sq.m,15
Kuala Lumpur,286,Mukim Petaling,Condominium/Apartment,Strata,DESA CINDAIMAS,Residential,WP Kuala Lumpur,Freehold,04/10/22,950000,sq.m,19
Kuala Lumpur,168,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VERTICAS RESIDENSI,Residential,WP Kuala Lumpur,Freehold,04/10/22,1320000,sq.m,24
Kuala Lumpur,123,Mukim Petaling,Condominium/Apartment,Strata,SUTERA MAYA,Residential,WP Kuala Lumpur,Freehold,04/10/22,582500,sq.m,3
Kuala Lumpur,229,Mukim Batu,Condominium/Apartment,Strata,KIARAMAS CENDANA,Residential,WP Kuala Lumpur,Freehold,04/10/22,1340000,sq.m,4
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,IDAMAN PUTRA,Residential,WP Kuala Lumpur,Freehold,04/10/22,400000,sq.m,5
Kuala Lumpur,134,Mukim Cheras,Condominium/Apartment,Strata,CHERAS HEIGHTS CONDOMINIUM (BKT CHERAS),Residential,WP Kuala Lumpur,Freehold,04/10/22,638000,sq.m,8
Kuala Lumpur,92,Mukim Setapak,Condominium/Apartment,Strata,MEDAN INTAN APT,Residential,WP Kuala Lumpur,Freehold,04/10/22,285000,sq.m,G
Kuala Lumpur,112,Mukim Setapak,Condominium/Apartment,Strata,SRI LEDANG,Residential,WP Kuala Lumpur,Leasehold,04/11/22,390000,sq.m,2
Kuala Lumpur,112,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE CONDO PV12,Residential,WP Kuala Lumpur,Leasehold,04/11/22,385000,sq.m,24
Kuala Lumpur,130,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,04/11/22,1183470,sq.m,29
Kuala Lumpur,112,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,04/11/22,1045620,sq.m,33
Kuala Lumpur,68,Mukim Kuala Lumpur,Condominium/Apartment,Strata,CEMARA APARTMENT,Residential,WP Kuala Lumpur,Leasehold,04/11/22,380000,sq.m,4
Kuala Lumpur,99,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,PANGSAPURI MELUR,Residential,WP Kuala Lumpur,Leasehold,04/11/22,380000,sq.m,7
Kuala Lumpur,134,Mukim Batu,Condominium/Apartment,Strata,MENARA DUTA I CONDO (MENARA DUTA 1 ),Residential,WP Kuala Lumpur,Freehold,04/11/22,600000,sq.m,10
Kuala Lumpur,76,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VIVA RESIDENCY,Residential,WP Kuala Lumpur,Freehold,04/11/22,425000,sq.m,11
Kuala Lumpur,76,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VIVA RESIDENCY,Residential,WP Kuala Lumpur,Freehold,04/11/22,425000,sq.m,11
Kuala Lumpur,204,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA AMAN,Residential,WP Kuala Lumpur,Freehold,04/11/22,1390000,sq.m,11
Kuala Lumpur,69,Mukim Batu,Condominium/Apartment,Strata,NOVA APARTMENT,Residential,WP Kuala Lumpur,Freehold,04/11/22,313000,sq.m,2
Kuala Lumpur,116,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA SOPHIA,Residential,WP Kuala Lumpur,Freehold,04/11/22,780000,sq.m,2
Kuala Lumpur,99,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,BISTARI CONDO,Residential,WP Kuala Lumpur,Freehold,04/11/22,435000,sq.m,23
Kuala Lumpur,80,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MENARA KENANGA,Residential,WP Kuala Lumpur,Freehold,04/11/22,355000,sq.m,24
Kuala Lumpur,147,Mukim Kuala Lumpur,Condominium/Apartment,Strata,BAYU ANGKASA,Residential,WP Kuala Lumpur,Freehold,04/11/22,880000,sq.m,4
Kuala Lumpur,136,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MENARA BINJAI,Residential,WP Kuala Lumpur,Freehold,04/11/22,880000,sq.m,9
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,KIARA 1888,Residential,WP Kuala Lumpur,Freehold,04/11/22,850000,sq.m,9
Kuala Lumpur,120,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,04/12/22,1200000,sq.m,14
Kuala Lumpur,172,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,BRUNSFIELD EMBASSYVIEW,Residential,WP Kuala Lumpur,Leasehold,05/01/22,1225000,sq.m,10
Kuala Lumpur,79.07,Mukim Petaling,Condominium/Apartment,Strata,BANDAR TASIK SELATAN,Residential,WP Kuala Lumpur,Leasehold,05/01/22,280000,sq.m,14
Kuala Lumpur,169,Mukim Batu,Condominium/Apartment,Strata,SUNWAY MONT RESIDENCES,Residential,WP Kuala Lumpur,Freehold,05/01/22,1648000,sq.m,7
Kuala Lumpur,115,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE PALLADIUM,Residential,WP Kuala Lumpur,Freehold,05/01/22,450000,sq.m,1
Kuala Lumpur,93,Mukim Petaling,Condominium/Apartment,Strata,AMADESA RESORT,Residential,WP Kuala Lumpur,Leasehold,05/02/22,418000,sq.m,13
Kuala Lumpur,112,Mukim Batu,Condominium/Apartment,Strata,PAVILION HILTOP MONT KIARA,Residential,WP Kuala Lumpur,Freehold,05/02/22,1250000,sq.m,14
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/03/22,813000,sq.m,12
Kuala Lumpur,110,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,05/03/22,1007820,sq.m,13
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/03/22,865000,sq.m,37
Kuala Lumpur,90,Mukim Setapak,Condominium/Apartment,Strata,SRI SUAJAYA KONDO,Residential,WP Kuala Lumpur,Freehold,05/03/22,330000,sq.m,11
Kuala Lumpur,77.29,Mukim Setapak,Condominium/Apartment,Strata,GENTING COURT,Residential,WP Kuala Lumpur,Leasehold,05/04/22,200000,sq.m,10
Kuala Lumpur,125,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PANTAI HILLPARK APARTMENT,Residential,WP Kuala Lumpur,Leasehold,05/04/22,495000,sq.m,3
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/04/22,876000,sq.m,36
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/04/22,879000,sq.m,38
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/04/22,879000,sq.m,38
Kuala Lumpur,79,Mukim Petaling,Condominium/Apartment,Strata,PANGSARIA PETALING,Residential,WP Kuala Lumpur,Leasehold,05/04/22,270000,sq.m,6
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE CONDO PV10,Residential,WP Kuala Lumpur,Leasehold,05/04/22,408000,sq.m,7
Kuala Lumpur,104,Mukim Batu,Condominium/Apartment,Strata,TRINITY LEMANJA,Residential,WP Kuala Lumpur,Freehold,05/04/22,645000,sq.m,11
Kuala Lumpur,250,Mukim Ampang,Condominium/Apartment,Strata,TARA KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,05/04/22,1330000,sq.m,13
Kuala Lumpur,134,Mukim Cheras,Condominium/Apartment,Strata,CHERAS HEIGHTS CONDOMINIUM (BKT CHERAS),Residential,WP Kuala Lumpur,Freehold,05/04/22,565000,sq.m,13
Kuala Lumpur,232,Mukim Batu,Condominium/Apartment,Strata,KIARAMAS DANAI,Residential,WP Kuala Lumpur,Freehold,05/04/22,2100000,sq.m,17
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,05/04/22,1150000,sq.m,18
Kuala Lumpur,68,Mukim Petaling,Condominium/Apartment,Strata,ARENA GREEN,Residential,WP Kuala Lumpur,Freehold,05/04/22,260000,sq.m,3
Kuala Lumpur,88,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI WALTZ,Residential,WP Kuala Lumpur,Freehold,05/04/22,925000,sq.m,35
Kuala Lumpur,119.1,Mukim Kuala Lumpur,Condominium/Apartment,Strata,DESA KIARA,Residential,WP Kuala Lumpur,Freehold,05/04/22,499999,sq.m,6
Kuala Lumpur,48,Mukim Kuala Lumpur,Condominium/Apartment,Strata,VISTA TASIK KONDO,Residential,WP Kuala Lumpur,Freehold,05/04/22,295000,sq.m,8
Kuala Lumpur,394,Mukim Ampang,Condominium/Apartment,Strata,"39,LINGKUNGAN U-THANT",Residential,WP Kuala Lumpur,Freehold,05/04/22,5000000,sq.m,G
Kuala Lumpur,89,Mukim Petaling,Condominium/Apartment,Strata,DESA SRI PUTERI,Residential,WP Kuala Lumpur,Leasehold,05/05/22,375000,sq.m,17
Kuala Lumpur,120.77,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI KEPONGMAS,Residential,WP Kuala Lumpur,Leasehold,05/05/22,580000,sq.m,19
Kuala Lumpur,99.87,Mukim Petaling,Condominium/Apartment,Strata,THE HERMINGTON KUCHAI LAMA,Residential,WP Kuala Lumpur,Leasehold,05/05/22,519800,sq.m,42
Kuala Lumpur,123,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PANTAI HILLPARK APARTMENT,Residential,WP Kuala Lumpur,Leasehold,05/05/22,485000,sq.m,5
Kuala Lumpur,99.79,Mukim Kuala Lumpur,Condominium/Apartment,Strata,MIDFIELDS SG.BESI KONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,05/05/22,436207,sq.m,8
Kuala Lumpur,117,Mukim Setapak,Condominium/Apartment,Strata,PELANGI CONDO,Residential,WP Kuala Lumpur,Freehold,05/05/22,470000,sq.m,11
Kuala Lumpur,259,Mukim Batu,Condominium/Apartment,Strata,HARTAMAS REGENCY 2,Residential,WP Kuala Lumpur,Freehold,05/05/22,1420000,sq.m,12
Kuala Lumpur,132,Mukim Kuala Lumpur,Condominium/Apartment,Strata,VISTARIA RESIDENSI KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,05/05/22,668000,sq.m,18
Kuala Lumpur,233,Mukim Batu,Condominium/Apartment,Strata,KIARA VILLE,Residential,WP Kuala Lumpur,Freehold,05/05/22,1920000,sq.m,20
Kuala Lumpur,232,Mukim Batu,Condominium/Apartment,Strata,KIARAMAS DANAI,Residential,WP Kuala Lumpur,Freehold,05/05/22,2150000,sq.m,20
Kuala Lumpur,270,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE BINJAI ON THE PARK,Residential,WP Kuala Lumpur,Freehold,05/05/22,6000000,sq.m,33
Kuala Lumpur,67,Mukim Setapak,Condominium/Apartment,Strata,SENTUL POINT SUITE APARTMENTS,Residential,WP Kuala Lumpur,Freehold,05/05/22,350550,sq.m,39
Kuala Lumpur,82,Mukim Cheras,Condominium/Apartment,Strata,VISTA HARMONI,Residential,WP Kuala Lumpur,Freehold,05/05/22,350000,sq.m,5
Kuala Lumpur,126,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KIARA PARK CONDO,Residential,WP Kuala Lumpur,Freehold,05/05/22,828000,sq.m,5
Kuala Lumpur,115,Mukim Petaling,Condominium/Apartment,Strata,THE Z RESIDENCE,Residential,WP Kuala Lumpur,Freehold,05/05/22,610000,sq.m,8
Kuala Lumpur,163.2,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SRI WANGSARIA,Residential,WP Kuala Lumpur,Freehold,05/06/22,1000000,sq.m,5
Kuala Lumpur,111,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VILLA SCOTT,Residential,WP Kuala Lumpur,Freehold,05/06/22,585000,sq.m,7
Kuala Lumpur,79,Mukim Petaling,Condominium/Apartment,Strata,PANGSARIA PETALING,Residential,WP Kuala Lumpur,Leasehold,05/07/22,223000,sq.m,1
Kuala Lumpur,102.19,Mukim Batu,Condominium/Apartment,Strata,THE HENGE RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/07/22,510000,sq.m,16
Kuala Lumpur,96,Mukim Petaling,Condominium/Apartment,Strata,KIARA RESIDENCE BUKIT JALIL 2,Residential,WP Kuala Lumpur,Leasehold,05/07/22,530000,sq.m,18
Kuala Lumpur,99.87,Mukim Petaling,Condominium/Apartment,Strata,THE HERMINGTON KUCHAI LAMA,Residential,WP Kuala Lumpur,Leasehold,05/07/22,500000,sq.m,21
Kuala Lumpur,102.19,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI KEPONGMAS,Residential,WP Kuala Lumpur,Leasehold,05/07/22,485000,sq.m,22
Kuala Lumpur,113.25,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI HAMILTON,Residential,WP Kuala Lumpur,Leasehold,05/07/22,700000,sq.m,30
Kuala Lumpur,102.19,Mukim Batu,Condominium/Apartment,Strata,THE HENGE RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/07/22,490000,sq.m,32
Kuala Lumpur,90,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,05/07/22,852120,sq.m,36
Kuala Lumpur,93,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI HAMILTON,Residential,WP Kuala Lumpur,Leasehold,05/07/22,580000,sq.m,37
Kuala Lumpur,115,Mukim Setapak,Condominium/Apartment,Strata,BENNINGTON RESIDENSE,Residential,WP Kuala Lumpur,Leasehold,05/07/22,836000,sq.m,38
Kuala Lumpur,107.2,Mukim Kuala Lumpur,Condominium/Apartment,Strata,MIDFIELDS 2,Residential,WP Kuala Lumpur,Leasehold,05/07/22,540000,sq.m,4
Kuala Lumpur,100,Mukim Petaling,Condominium/Apartment,Strata,GREEN AVENUE KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,05/07/22,410000,sq.m,10
Kuala Lumpur,99,Mukim Setapak,Condominium/Apartment,Strata,1 SENTUL,Residential,WP Kuala Lumpur,Freehold,05/07/22,500000,sq.m,12
Kuala Lumpur,247,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,RESIDENSI SETIA SKY SEPUTEH,Residential,WP Kuala Lumpur,Freehold,05/07/22,3471000,sq.m,13
Kuala Lumpur,154,Mukim Kuala Lumpur,Condominium/Apartment,Strata,FAJAR RIA APARTMENT,Residential,WP Kuala Lumpur,Freehold,05/07/22,800000,sq.m,3
Kuala Lumpur,86,Mukim Setapak,Condominium/Apartment,Strata,TMN TERATAI MEWAH,Residential,WP Kuala Lumpur,Freehold,05/07/22,390000,sq.m,5
Kuala Lumpur,119,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA PALMA,Residential,WP Kuala Lumpur,Freehold,05/07/22,865000,sq.m,7
Kuala Lumpur,123,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI ANDES RIA @ BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,05/07/22,950387,sq.m,7
Kuala Lumpur,14,Mukim Setapak,Condominium/Apartment,Strata,M CENTURA,Residential,WP Kuala Lumpur,Freehold,05/07/22,456000,sq.m,8
Kuala Lumpur,101,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI VYNE SUNGAI BESI,Residential,WP Kuala Lumpur,Leasehold,05/08/22,635000,sq.m,13
Kuala Lumpur,87,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI UNGGUL/ FIRST RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/08/22,420000,sq.m,14
Kuala Lumpur,113,Mukim Batu,Condominium/Apartment,Strata,FORTUNE AVENUE CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,05/08/22,575000,sq.m,18
Kuala Lumpur,99,Mukim Ampang,Condominium/Apartment,Strata,BAM VILLAS,Residential,WP Kuala Lumpur,Leasehold,05/08/22,400000,sq.m,21
Kuala Lumpur,87,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,05/08/22,315000,sq.m,23
Kuala Lumpur,87,Mukim Batu,Condominium/Apartment,Strata,MIZUMI RESIDENCES,Residential,WP Kuala Lumpur,Leasehold,05/08/22,450000,sq.m,33
Kuala Lumpur,170,Mukim Batu,Condominium/Apartment,Strata,KIARAMAS CENDANA,Residential,WP Kuala Lumpur,Freehold,05/08/22,1050000,sq.m,1
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM HILL CONDO PV6,Residential,WP Kuala Lumpur,Freehold,05/08/22,420000,sq.m,15
Kuala Lumpur,186,Mukim Batu,Condominium/Apartment,Strata,KIARAMAS AYURIA CONDO,Residential,WP Kuala Lumpur,Freehold,05/08/22,1400000,sq.m,19
Kuala Lumpur,131,Mukim Petaling,Condominium/Apartment,Strata,THE Z RESIDENCE,Residential,WP Kuala Lumpur,Freehold,05/08/22,680000,sq.m,23
Kuala Lumpur,160,Mukim Petaling,Condominium/Apartment,Strata,THE RAINZ BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,05/08/22,1095000,sq.m,34
Kuala Lumpur,117,Mukim Batu,Condominium/Apartment,Strata,ANGKUPURI,Residential,WP Kuala Lumpur,Freehold,05/08/22,570000,sq.m,4
Kuala Lumpur,251,Mukim Batu,Condominium/Apartment,Strata,28 MONT KIARA,Residential,WP Kuala Lumpur,Freehold,05/08/22,1850000,sq.m,4
Kuala Lumpur,97,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS,Residential,WP Kuala Lumpur,Freehold,05/08/22,400000,sq.m,7
Kuala Lumpur,74,Mukim Kuala Lumpur,Condominium/Apartment,Strata,LAMAN MIDAH,Residential,WP Kuala Lumpur,Freehold,05/08/22,360000,sq.m,9
Kuala Lumpur,164,Mukim Setapak,Condominium/Apartment,Strata,SRI LOJING,Residential,WP Kuala Lumpur,Leasehold,05/09/22,560000,sq.m,1
Kuala Lumpur,106,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SUASANA LUMAYAN CONDO(CASA IMPIAN),Residential,WP Kuala Lumpur,Leasehold,05/09/22,499000,sq.m,13
Kuala Lumpur,84,Mukim Kuala Lumpur,Condominium/Apartment,Strata,BAYU TASIK CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,05/09/22,327000,sq.m,2
Kuala Lumpur,110,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,05/09/22,1027620,sq.m,30
Kuala Lumpur,138,Mukim Ampang,Condominium/Apartment,Strata,MENARA POLO,Residential,WP Kuala Lumpur,Leasehold,05/09/22,450000,sq.m,5
Kuala Lumpur,79.07,Mukim Petaling,Condominium/Apartment,Strata,BANDAR TASIK SELATAN,Residential,WP Kuala Lumpur,Leasehold,05/09/22,325000,sq.m,5
Kuala Lumpur,344.1,Mukim Batu,Condominium/Apartment,Strata,10 MONT KIARA,Residential,WP Kuala Lumpur,Freehold,05/09/22,3222480,sq.m,13
Kuala Lumpur,140,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,05/09/22,1435000,sq.m,14
Kuala Lumpur,126,Mukim Batu,Condominium/Apartment,Strata,VISTA KIARA,Residential,WP Kuala Lumpur,Freehold,05/09/22,700000,sq.m,15
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM HILL CONDO PV5,Residential,WP Kuala Lumpur,Freehold,05/09/22,430000,sq.m,15
Kuala Lumpur,106,Mukim Batu,Condominium/Apartment,Strata,PRIMA PELANGI,Residential,WP Kuala Lumpur,Freehold,05/09/22,400000,sq.m,17
Kuala Lumpur,113,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA PINES,Residential,WP Kuala Lumpur,Freehold,05/09/22,1000000,sq.m,18
Kuala Lumpur,65,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,RESIDENSI STAR,Residential,WP Kuala Lumpur,Freehold,05/09/22,1150000,sq.m,19
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,VISTA KIARA,Residential,WP Kuala Lumpur,Freehold,05/09/22,680000,sq.m,2
Kuala Lumpur,370,Mukim Batu,Condominium/Apartment,Strata,KIARA VILLE,Residential,WP Kuala Lumpur,Freehold,05/09/22,2750000,sq.m,25
Kuala Lumpur,164,Mukim Ampang,Condominium/Apartment,Strata,CATALINA VILLA,Residential,WP Kuala Lumpur,Freehold,05/09/22,700000,sq.m,5
Kuala Lumpur,79.4,Mukim Batu,Condominium/Apartment,Strata,GREENVIEW APT,Residential,WP Kuala Lumpur,Freehold,05/09/22,190000,sq.m,5
Kuala Lumpur,117,Mukim Petaling,Condominium/Apartment,Strata,GREEN PARK,Residential,WP Kuala Lumpur,Freehold,05/09/22,400000,sq.m,6
Kuala Lumpur,84,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KETUMBAR HEIGHTS,Residential,WP Kuala Lumpur,Freehold,05/09/22,320000,sq.m,8
Kuala Lumpur,92,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RUMBIA RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/10/22,588307,sq.m,20
Kuala Lumpur,92,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RUMBIA RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,05/10/22,637000,sq.m,26
Kuala Lumpur,104,Mukim Setapak,Condominium/Apartment,Strata,SRI LOJING,Residential,WP Kuala Lumpur,Leasehold,05/10/22,450000,sq.m,3
Kuala Lumpur,102,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI PARK HILL,Residential,WP Kuala Lumpur,Leasehold,05/10/22,520000,sq.m,41
Kuala Lumpur,97,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,05/10/22,360000,sq.m,9
Kuala Lumpur,122,Mukim Kuala Lumpur,Condominium/Apartment,Strata,FABER RIA,Residential,WP Kuala Lumpur,Freehold,05/10/22,600000,sq.m,11
Kuala Lumpur,419,Mukim Kuala Lumpur,Condominium/Apartment,Strata,AIRA RESIDENCE,Residential,WP Kuala Lumpur,Freehold,05/10/22,9472000,sq.m,12
Kuala Lumpur,86,Mukim Petaling,Condominium/Apartment,Strata,ANGKASA CONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,05/10/22,460000,sq.m,16
Kuala Lumpur,115,Mukim Petaling,Condominium/Apartment,Strata,THE Z RESIDENCE,Residential,WP Kuala Lumpur,Freehold,05/10/22,710000,sq.m,17
